Version,Timestamp,Simuliertes Scenario,Steps,Flocking,Konsens,Fertige Fahrzeuge,Nicht fertige Fahrzeuge,Emergency Brakes,Kollisionen,min Zeit,avg Zeit,maxZeit,avg Distanz,sum Distanz,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,FLOCKING_DEACTIVATION_COOLDOWN,NEIGHBOR_RADIUS_FOR_TRAFFIC,MAX_MIN_DISTANCE_DIFF,COHESION_MINIMUM_UTILIZATION_OFFSET_ON_NEW_LANE,COHESION_LANE_CHANGE_COOLDOWN,seperationPercentageWhenAligmentAcellarate
eval 4,2024-11-28T09:51:59.257705700,ENDE_VON_ZWEI_SPUREN,300,true,true,106,242,143,24,68.0,143.29245283018867,219.0,1389.322307118565,482094.8405701421,min:1  avg:22.30886850152905  max:106,min:1  avg:34.40443213296399  max:113,min:1  avg:50.63358778625954  max:134,min:1  avg:10.560975609756097  max:58,80.0,50.0,1.4,1.7999999999999998,30,0.2
eval 4,2024-11-28T09:54:52.665638800,ENDE_VON_ZWEI_SPUREN,300,true,true,102,272,70,10,70.0,144.48039215686273,219.0,1360.3857289861087,507423.8769118186,min:1  avg:25.31366459627329  max:111,min:1  avg:37.25555555555555  max:138,min:1  avg:52.12977099236641  max:168,min:1  avg:12.29896907216495  max:138,80.0,50.0,1.4,1.7999999999999998,30,0.4
eval 4,2024-11-28T09:57:26.778645800,ENDE_VON_ZWEI_SPUREN,300,true,true,115,228,101,26,70.0,136.35652173913044,201.0,1472.5203682785511,503601.9659512645,min:1  avg:20.28440366972477  max:92,min:1  avg:33.40720221606648  max:147,min:2  avg:48.39386189258312  max:112,min:1  avg:9.418604651162791  max:70,80.0,50.0,1.4,1.7999999999999998,30,0.6000000000000001
eval 4,2024-11-28T10:00:04.706424300,ENDE_VON_ZWEI_SPUREN,300,true,true,115,251,91,13,68.0,129.03478260869565,203.0,1454.5425114251514,530908.0166701803,min:1  avg:19.37617554858934  max:113,min:1  avg:34.100278551532035  max:106,min:1  avg:49.552699228791774  max:110,min:1  avg:9.282442748091603  max:54,80.0,50.0,1.4,1.7999999999999998,30,0.8
eval 4,2024-11-28T10:02:41.759083300,ENDE_VON_ZWEI_SPUREN,300,true,true,112,248,64,18,68.0,136.00892857142858,206.0,1390.5504704398031,500598.16935832915,min:1  avg:18.51746031746032  max:89,min:1  avg:39.43850267379679  max:122,min:1  avg:46.19948849104859  max:116,min:1  avg:9.484126984126984  max:96,80.0,50.0,1.5999999999999999,1.2,10,0.2
eval 4,2024-11-28T10:05:18.691090600,ENDE_VON_ZWEI_SPUREN,300,true,true,119,257,60,11,68.0,127.46218487394958,207.0,1415.817121440715,532347.2376617088,min:1  avg:19.631067961165048  max:129,min:1  avg:40.22994652406417  max:120,min:1  avg:41.77749360613811  max:114,min:1  avg:9.571428571428571  max:80,80.0,50.0,1.5999999999999999,1.2,10,0.4
eval 4,2024-11-28T10:08:12.286516100,ENDE_VON_ZWEI_SPUREN,300,true,true,111,261,61,12,66.0,135.94594594594594,219.0,1363.2666841853024,505771.9398327472,min:1  avg:19.85303514376997  max:106,min:1  avg:41.74202127659574  max:135,min:1  avg:47.25064599483204  max:127,min:1  avg:10.266666666666667  max:99,80.0,50.0,1.5999999999999999,1.2,10,0.6000000000000001
eval 4,2024-11-28T10:10:52.835780700,ENDE_VON_ZWEI_SPUREN,300,true,true,110,257,79,14,67.0,136.23636363636365,215.0,1391.1860908986018,509174.10926888825,min:1  avg:19.679180887372013  max:99,min:1  avg:42.56989247311828  max:129,min:1  avg:45.94858611825193  max:132,min:1  avg:10.119047619047619  max:80,80.0,50.0,1.5999999999999999,1.2,10,0.8
eval 4,2024-11-28T10:13:37.135049,ENDE_VON_ZWEI_SPUREN,300,true,true,114,263,69,9,70.0,132.00877192982455,203.0,1401.340054343673,526903.8604332211,min:1  avg:21.437908496732025  max:113,min:1  avg:40.681940700808624  max:123,min:2  avg:45.31619537275064  max:123,min:1  avg:9.803571428571429  max:70,80.0,50.0,1.5999999999999999,1.2,20,0.2
eval 4,2024-11-28T10:16:22.821114,ENDE_VON_ZWEI_SPUREN,300,true,true,105,269,68,12,67.0,130.5142857142857,214.0,1352.9766721689,504660.29871899966,min:1  avg:19.867313915857604  max:111,min:1  avg:42.13101604278075  max:119,min:1  avg:45.588832487309645  max:134,min:1  avg:11.21311475409836  max:125,80.0,50.0,1.5999999999999999,1.2,20,0.4
eval 4,2024-11-28T10:19:13.981533600,ENDE_VON_ZWEI_SPUREN,300,true,true,101,274,91,13,70.0,148.77227722772278,219.0,1319.2361125968832,494713.5422238312,min:1  avg:22.050314465408807  max:144,min:1  avg:42.67989417989418  max:134,min:1  avg:47.68170426065163  max:149,min:1  avg:11.595959595959595  max:82,80.0,50.0,1.5999999999999999,1.2,20,0.6000000000000001
eval 4,2024-11-28T10:21:59.649123800,ENDE_VON_ZWEI_SPUREN,300,true,true,108,272,55,6,71.0,133.0462962962963,219.0,1332.1637354099369,506222.21945577604,min:1  avg:21.85430463576159  max:107,min:1  avg:41.94638069705094  max:134,min:2  avg:46.28092783505155  max:118,min:1  avg:10.902912621359222  max:79,80.0,50.0,1.5999999999999999,1.2,20,0.8
eval 4,2024-11-28T10:24:37.943965800,ENDE_VON_ZWEI_SPUREN,300,true,true,126,248,87,12,68.0,128.63492063492063,206.0,1447.1574253561575,541236.8770832029,min:1  avg:17.612903225806452  max:108,min:1  avg:40.18421052631579  max:118,min:1  avg:44.08121827411168  max:119,min:1  avg:9.295454545454545  max:117,80.0,50.0,1.5999999999999999,1.2,30,0.2
eval 4,2024-11-28T10:27:18.407993400,ENDE_VON_ZWEI_SPUREN,300,true,true,113,270,57,8,68.0,131.60176991150442,207.0,1388.5854732277298,530439.6507729928,min:1  avg:21.099358974358974  max:119,min:1  avg:43.23056300268097  max:124,min:1  avg:44.42857142857143  max:120,min:1  avg:9.93859649122807  max:56,80.0,50.0,1.5999999999999999,1.2,30,0.4
eval 4,2024-11-28T10:30:07.926290100,ENDE_VON_ZWEI_SPUREN,300,true,true,109,268,57,9,71.0,138.32110091743118,205.0,1354.9995039699018,509479.81349268305,min:1  avg:22.006493506493506  max:139,min:1  avg:42.607046070460704  max:137,min:1  avg:46.88461538461539  max:129,min:1  avg:9.316666666666666  max:71,80.0,50.0,1.5999999999999999,1.2,30,0.6000000000000001
eval 4,2024-11-28T10:32:53.653721700,ENDE_VON_ZWEI_SPUREN,300,true,true,110,272,52,8,68.0,136.47272727272727,219.0,1348.628823738795,513827.5818444809,min:1  avg:20.27027027027027  max:127,min:1  avg:41.827586206896555  max:126,min:1  avg:48.34782608695652  max:133,min:1  avg:10.283185840707965  max:81,80.0,50.0,1.5999999999999999,1.2,30,0.8
eval 4,2024-11-28T10:35:33.912341900,ENDE_VON_ZWEI_SPUREN,300,true,true,118,242,68,16,68.0,132.48305084745763,205.0,1436.683153364272,515769.2520577736,min:1  avg:18.693548387096776  max:109,min:1  avg:41.76243093922652  max:133,min:1  avg:43.28865979381443  max:150,min:1  avg:9.525  max:62,80.0,50.0,1.5999999999999999,1.4,10,0.2
eval 4,2024-11-28T10:38:31.263682200,ENDE_VON_ZWEI_SPUREN,300,true,true,101,263,59,17,71.0,149.83168316831683,234.0,1347.9856043563832,489318.7743813671,min:1  avg:20.851612903225806  max:141,min:1  avg:44.310344827586206  max:143,min:1  avg:47.38481012658228  max:133,min:1  avg:10.409090909090908  max:71,80.0,50.0,1.5999999999999999,1.4,10,0.4
eval 4,2024-11-28T10:41:22.712815300,ENDE_VON_ZWEI_SPUREN,300,true,true,109,267,80,11,68.0,137.4678899082569,217.0,1365.103882575001,511913.9559656254,min:1  avg:19.34185303514377  max:120,min:1  avg:42.59574468085106  max:136,min:1  avg:46.653164556962025  max:129,min:1  avg:10.775862068965518  max:86,80.0,50.0,1.5999999999999999,1.4,10,0.6000000000000001
eval 4,2024-11-28T10:44:01.399566300,ENDE_VON_ZWEI_SPUREN,300,true,true,116,253,58,13,70.0,133.56034482758622,202.0,1417.455647482418,523041.1339210122,min:1  avg:19.05921052631579  max:90,min:1  avg:42.93565683646113  max:144,min:1  avg:43.63682864450128  max:109,min:1  avg:10.018691588785046  max:69,80.0,50.0,1.5999999999999999,1.4,10,0.8
eval 4,2024-11-28T10:46:51.349242900,ENDE_VON_ZWEI_SPUREN,300,true,true,106,254,54,18,71.0,143.25471698113208,211.0,1384.751234334559,498510.44436044124,min:1  avg:18.44753086419753  max:112,min:1  avg:44.40871934604905  max:146,min:1  avg:45.72264631043257  max:128,min:1  avg:10.18348623853211  max:71,80.0,50.0,1.5999999999999999,1.4,20,0.2
eval 4,2024-11-28T10:49:41.924724100,ENDE_VON_ZWEI_SPUREN,300,true,true,109,269,76,8,70.0,138.4678899082569,215.0,1372.57414061494,517460.4510118324,min:1  avg:20.95806451612903  max:116,min:1  avg:43.101333333333336  max:168,min:1  avg:44.53846153846154  max:123,min:1  avg:10.299065420560748  max:127,80.0,50.0,1.5999999999999999,1.4,20,0.4
eval 4,2024-11-28T10:52:35.883672700,ENDE_VON_ZWEI_SPUREN,300,true,true,100,270,65,13,70.0,146.47,220.0,1343.1056597500717,495605.9884477765,min:1  avg:21.72937293729373  max:119,min:1  avg:42.6970509383378  max:123,min:1  avg:48.076142131979694  max:119,min:1  avg:10.77570093457944  max:70,80.0,50.0,1.5999999999999999,1.4,20,0.6000000000000001
eval 4,2024-11-28T10:55:17.539512600,ENDE_VON_ZWEI_SPUREN,300,true,true,114,246,63,16,61.0,139.60526315789474,216.0,1429.085410650735,513041.6624236139,min:1  avg:18.288524590163934  max:113,min:1  avg:41.114754098360656  max:126,min:1  avg:47.22680412371134  max:108,min:1  avg:10.330434782608696  max:223,80.0,50.0,1.5999999999999999,1.4,20,0.8
eval 4,2024-11-28T10:58:04.209920200,ENDE_VON_ZWEI_SPUREN,300,true,true,109,267,61,11,71.0,139.72477064220183,209.0,1369.8990672759146,513712.15022846794,min:1  avg:20.0282131661442  max:112,min:1  avg:43.48947368421052  max:132,min:1  avg:47.4910941475827  max:120,min:1  avg:10.148148148148149  max:71,80.0,50.0,1.5999999999999999,1.4,30,0.2
eval 4,2024-11-28T11:00:57.435866900,ENDE_VON_ZWEI_SPUREN,300,true,true,114,268,74,8,70.0,140.0701754385965,215.0,1368.101045735407,521246.4984251901,min:1  avg:22.215434083601288  max:101,min:1  avg:44.675461741424805  max:142,min:1  avg:44.073417721518986  max:114,min:1  avg:9.229508196721312  max:70,80.0,50.0,1.5999999999999999,1.4,30,0.4
eval 4,2024-11-28T11:03:32.761621500,ENDE_VON_ZWEI_SPUREN,300,true,true,115,245,94,18,71.0,132.95652173913044,197.0,1425.7073162843733,513254.63386237435,min:1  avg:17.29968454258675  max:99,min:1  avg:42.9054054054054  max:126,min:1  avg:43.765306122448976  max:114,min:1  avg:8.885496183206106  max:71,80.0,50.0,1.5999999999999999,1.4,30,0.6000000000000001
eval 4,2024-11-28T11:06:22.706791400,ENDE_VON_ZWEI_SPUREN,300,true,true,114,252,64,14,68.0,137.21929824561403,203.0,1402.8464400166047,513441.7970460773,min:1  avg:18.99673202614379  max:96,min:1  avg:39.66486486486487  max:136,min:1  avg:47.23453608247423  max:127,min:1  avg:10.301724137931034  max:85,80.0,50.0,1.5999999999999999,1.4,30,0.8
eval 4,2024-11-28T11:10:38.934811400,ENDE_VON_ZWEI_SPUREN,300,true,true,118,242,67,15,68.0,132.05084745762713,208.0,1456.3613799417133,522833.7353990751,min:1  avg:19.350649350649352  max:109,min:1  avg:42.61772853185595  max:133,min:1  avg:43.64229765013055  max:134,min:1  avg:10.038461538461538  max:56,80.0,50.0,1.5999999999999999,1.5999999999999999,10,0.4
eval 4,2024-11-28T11:13:28.594235,ENDE_VON_ZWEI_SPUREN,300,true,true,107,262,83,14,70.0,137.9158878504673,208.0,1375.8410045300611,507685.33067159256,min:1  avg:21.120805369127517  max:126,min:1  avg:42.825484764542935  max:130,min:2  avg:46.429667519181585  max:111,min:1  avg:10.731481481481481  max:77,80.0,50.0,1.5999999999999999,1.5999999999999999,10,0.6000000000000001
eval 4,2024-11-28T11:16:23.500671800,ENDE_VON_ZWEI_SPUREN,300,true,true,104,263,80,14,70.0,145.90384615384616,226.0,1337.824767287805,489643.86482733657,min:1  avg:19.312101910828027  max:124,min:1  avg:42.63101604278075  max:126,min:1  avg:48.65473145780051  max:117,min:1  avg:10.44954128440367  max:70,80.0,50.0,1.5999999999999999,1.5999999999999999,10,0.8
eval 4,2024-11-28T11:19:25.838232800,ENDE_VON_ZWEI_SPUREN,300,true,true,103,271,78,8,70.0,147.4757281553398,231.0,1326.655692425957,496169.22896730795,min:1  avg:22.796666666666667  max:117,min:1  avg:43.315363881401616  max:119,min:1  avg:48.6796875  max:123,min:1  avg:10.663716814159292  max:123,80.0,50.0,1.5999999999999999,1.5999999999999999,20,0.2
eval 4,2024-11-28T11:22:04.958850900,ENDE_VON_ZWEI_SPUREN,300,true,true,108,255,60,15,70.0,133.72222222222223,195.0,1396.0064718246922,506750.34927236324,min:1  avg:20.473509933774835  max:108,min:1  avg:44.08196721311475  max:123,min:1  avg:43.03875968992248  max:115,min:1  avg:10.08849557522124  max:66,80.0,50.0,1.5999999999999999,1.5999999999999999,20,0.4
eval 4,2024-11-28T11:24:43.275604200,ENDE_VON_ZWEI_SPUREN,300,true,true,112,258,70,10,70.0,130.625,197.0,1386.7465612995134,513096.2276808199,min:1  avg:20.887788778877887  max:112,min:1  avg:40.96174863387978  max:133,min:2  avg:43.309895833333336  max:108,min:1  avg:10.59504132231405  max:70,80.0,50.0,1.5999999999999999,1.5999999999999999,20,0.6000000000000001
eval 4,2024-11-28T11:27:27.003382100,ENDE_VON_ZWEI_SPUREN,300,true,true,102,256,85,18,70.0,143.9313725490196,207.0,1351.9804935869142,484009.0167041153,min:1  avg:20.117845117845118  max:91,min:1  avg:43.77134986225895  max:126,min:1  avg:45.753213367609256  max:116,min:1  avg:9.87704918032787  max:70,80.0,50.0,1.5999999999999999,1.5999999999999999,20,0.8
eval 4,2024-11-28T11:30:07.508273600,ENDE_VON_ZWEI_SPUREN,300,true,true,102,249,77,21,70.0,140.5392156862745,256.0,1377.9560517172192,483662.5741527439,min:1  avg:20.718954248366014  max:109,min:1  avg:41.55313351498638  max:129,min:1  avg:45.545918367346935  max:148,min:1  avg:10.508196721311476  max:148,80.0,50.0,1.5999999999999999,1.5999999999999999,30,0.2
eval 4,2024-11-28T11:32:59.829622600,ENDE_VON_ZWEI_SPUREN,300,true,true,101,251,63,22,70.0,138.73267326732673,205.0,1388.6475468810302,488803.9365021226,min:1  avg:19.578595317725753  max:103,min:1  avg:41.880886426592795  max:116,min:1  avg:44.81585677749361  max:131,min:1  avg:11.074766355140186  max:83,80.0,50.0,1.5999999999999999,1.5999999999999999,30,0.4
eval 4,2024-11-28T11:35:46.714004300,ENDE_VON_ZWEI_SPUREN,300,true,true,105,264,63,12,70.0,150.04761904761904,225.0,1340.6924360583223,494715.5089055209,min:1  avg:22.590604026845636  max:113,min:1  avg:45.283378746594  max:133,min:1  avg:49.14871794871795  max:124,min:1  avg:10.952830188679245  max:106,80.0,50.0,1.5999999999999999,1.5999999999999999,30,0.6000000000000001
eval 4,2024-11-28T11:38:47.558525800,ENDE_VON_ZWEI_SPUREN,300,true,true,114,262,56,8,68.0,134.71052631578948,236.0,1380.628830329902,517735.81137371325,min:1  avg:20.058419243986254  max:121,min:1  avg:43.60377358490566  max:131,min:1  avg:46.31958762886598  max:112,min:1  avg:10.1015625  max:148,80.0,50.0,1.5999999999999999,1.5999999999999999,30,0.8
eval 4,2024-11-28T11:41:33.135921500,ENDE_VON_ZWEI_SPUREN,300,true,true,106,259,69,14,68.0,138.35849056603774,211.0,1376.061497042873,502262.44642064866,min:1  avg:19.071428571428573  max:112,min:1  avg:43.366391184573004  max:140,min:1  avg:44.87917737789203  max:111,min:1  avg:11.722222222222221  max:64,80.0,50.0,1.5999999999999999,1.7999999999999998,10,0.2
eval 4,2024-11-28T11:44:16.988873900,ENDE_VON_ZWEI_SPUREN,300,true,true,110,262,86,10,68.0,137.83636363636364,204.0,1387.6994312591514,514836.48899714515,min:1  avg:19.466019417475728  max:93,min:1  avg:42.224043715846996  max:131,min:1  avg:47.528645833333336  max:115,min:1  avg:9.784  max:46,80.0,50.0,1.5999999999999999,1.7999999999999998,10,0.4
eval 4,2024-11-28T11:47:00.718160400,ENDE_VON_ZWEI_SPUREN,300,true,true,105,253,71,18,71.0,144.0,214.0,1361.768917185181,487513.2723522948,min:1  avg:18.95145631067961  max:103,min:1  avg:43.470588235294116  max:119,min:1  avg:45.65374677002584  max:121,min:1  avg:10.041322314049587  max:133,80.0,50.0,1.5999999999999999,1.7999999999999998,10,0.6000000000000001
eval 4,2024-11-28T11:49:48.688597400,ENDE_VON_ZWEI_SPUREN,300,true,true,104,265,63,11,70.0,139.42307692307693,219.0,1332.9019876415928,490507.9314521061,min:1  avg:22.50853242320819  max:117,min:1  avg:41.120879120879124  max:138,min:1  avg:48.22538860103627  max:122,min:1  avg:9.64516129032258  max:70,80.0,50.0,1.5999999999999999,1.7999999999999998,10,0.8
eval 4,2024-11-28T11:52:30.114026500,ENDE_VON_ZWEI_SPUREN,300,true,true,102,258,82,16,70.0,136.5392156862745,209.0,1386.373551909061,499094.47868726193,min:1  avg:18.980263157894736  max:110,min:1  avg:41.935309973045825  max:119,min:1  avg:45.45103092783505  max:128,min:1  avg:10.280373831775702  max:70,80.0,50.0,1.5999999999999999,1.7999999999999998,20,0.2
eval 4,2024-11-28T11:55:13.545110,ENDE_VON_ZWEI_SPUREN,300,true,true,106,261,92,12,68.0,138.62264150943398,219.0,1356.464809723209,497822.5851684177,min:1  avg:20.268852459016394  max:132,min:1  avg:41.32596685082873  max:114,min:2  avg:49.131105398457585  max:126,min:1  avg:10.5  max:59,80.0,50.0,1.5999999999999999,1.7999999999999998,20,0.4
eval 4,2024-11-28T11:57:59.676968300,ENDE_VON_ZWEI_SPUREN,300,true,true,101,264,64,14,68.0,143.83168316831683,215.0,1347.8841666501855,490629.83666066756,min:1  avg:20.816053511705686  max:111,min:1  avg:42.735849056603776  max:142,min:1  avg:46.71611253196931  max:117,min:1  avg:11.05691056910569  max:126,80.0,50.0,1.5999999999999999,1.7999999999999998,20,0.6000000000000001
eval 4,2024-11-28T12:00:48.929027300,ENDE_VON_ZWEI_SPUREN,300,true,true,101,277,50,9,70.0,145.4851485148515,213.0,1325.1270157706301,499572.88494552753,min:1  avg:21.23972602739726  max:104,min:1  avg:45.332432432432434  max:134,min:1  avg:50.10941475826972  max:118,min:1  avg:10.376237623762377  max:70,80.0,50.0,1.5999999999999999,1.7999999999999998,20,0.8
eval 4,2024-11-28T12:03:44.343572400,ENDE_VON_ZWEI_SPUREN,300,true,true,106,248,86,19,70.0,141.52830188679246,216.0,1401.6207061309808,494772.10926423623,min:1  avg:20.633333333333333  max:133,min:1  avg:41.80978260869565  max:143,min:1  avg:45.53470437017995  max:117,min:1  avg:10.130434782608695  max:103,80.0,50.0,1.5999999999999999,1.7999999999999998,30,0.2
eval 4,2024-11-28T12:06:31.622431600,ENDE_VON_ZWEI_SPUREN,300,true,true,111,248,77,17,70.0,142.24324324324326,213.0,1420.0267747588796,508369.58536367887,min:1  avg:21.221854304635762  max:109,min:1  avg:41.85989010989011  max:142,min:1  avg:45.25388601036269  max:117,min:1  avg:9.460869565217392  max:86,80.0,50.0,1.5999999999999999,1.7999999999999998,30,0.4
eval 4,2024-11-28T12:09:15.228068900,ENDE_VON_ZWEI_SPUREN,300,true,true,112,256,45,10,68.0,136.69642857142858,203.0,1386.9891656165057,510412.0129468741,min:1  avg:19.444444444444443  max:136,min:1  avg:41.082191780821915  max:112,min:1  avg:47.614583333333336  max:119,min:1  avg:10.428571428571429  max:93,80.0,50.0,1.5999999999999999,1.7999999999999998,30,0.6000000000000001
eval 4,2024-11-28T12:12:00.496758200,ENDE_VON_ZWEI_SPUREN,300,true,true,105,260,38,14,71.0,143.6952380952381,207.0,1364.5686989885073,498067.57513080514,min:1  avg:20.993527508090615  max:107,min:1  avg:43.40489130434783  max:124,min:1  avg:48.01790281329923  max:124,min:1  avg:10.513761467889909  max:103,80.0,50.0,1.5999999999999999,1.7999999999999998,30,0.8
eval 4,2024-11-28T12:14:45.990828700,ENDE_VON_ZWEI_SPUREN,300,true,true,107,258,37,12,68.0,143.5981308411215,215.0,1349.352168774511,492513.5416026965,min:1  avg:19.595959595959595  max:106,min:1  avg:49.358695652173914  max:132,min:1  avg:43.5378590078329  max:112,min:1  avg:11.811111111111112  max:77,80.0,50.0,1.7999999999999998,1.2,10,0.2
eval 4,2024-11-28T12:17:27.163943100,ENDE_VON_ZWEI_SPUREN,300,true,true,114,256,52,10,69.0,136.03508771929825,207.0,1379.2495542128488,510322.335058754,min:1  avg:17.73972602739726  max:91,min:1  avg:48.185483870967744  max:147,min:1  avg:41.92689295039165  max:125,min:1  avg:9.868852459016393  max:52,80.0,50.0,1.7999999999999998,1.2,10,0.4
eval 4,2024-11-28T12:20:10.860342200,ENDE_VON_ZWEI_SPUREN,300,true,true,109,270,35,4,70.0,134.94495412844037,210.0,1352.865302656335,512735.949706751,min:1  avg:18.645614035087718  max:98,min:1  avg:51.344086021505376  max:149,min:1  avg:42.29287598944591  max:112,min:1  avg:10.98019801980198  max:70,80.0,50.0,1.7999999999999998,1.2,10,0.6000000000000001
eval 4,2024-11-28T12:23:00.102896400,ENDE_VON_ZWEI_SPUREN,300,true,true,113,262,38,7,70.0,140.1946902654867,209.0,1357.4991932029852,507704.6982579165,min:1  avg:20.20069204152249  max:103,min:1  avg:49.28648648648649  max:143,min:1  avg:41.859740259740256  max:125,min:1  avg:10.477064220183486  max:78,80.0,50.0,1.7999999999999998,1.2,10,0.8
eval 4,2024-11-28T12:25:52.855549500,ENDE_VON_ZWEI_SPUREN,300,true,true,104,278,45,4,71.0,144.20192307692307,215.0,1305.2491047640112,497299.9089150883,min:1  avg:21.299319727891156  max:128,min:1  avg:53.159685863874344  max:145,min:1  avg:43.08051948051948  max:119,min:1  avg:11.333333333333334  max:71,80.0,50.0,1.7999999999999998,1.2,20,0.2
eval 4,2024-11-28T12:28:47.110674,ENDE_VON_ZWEI_SPUREN,300,true,true,100,267,55,14,68.0,149.16,214.0,1311.7192478443746,480089.2447110411,min:1  avg:19.91864406779661  max:106,min:1  avg:53.36096256684492  max:141,min:1  avg:40.91989664082687  max:112,min:1  avg:10.161904761904761  max:60,80.0,50.0,1.7999999999999998,1.2,20,0.4
eval 4,2024-11-28T12:31:39.289378400,ENDE_VON_ZWEI_SPUREN,300,true,true,99,274,48,8,68.0,137.31313131313132,221.0,1271.554125752163,474289.6889055568,min:1  avg:23.64179104477612  max:116,min:1  avg:51.715817694369974  max:151,min:1  avg:41.236363636363635  max:105,min:1  avg:11.11864406779661  max:65,80.0,50.0,1.7999999999999998,1.2,20,0.6000000000000001
eval 4,2024-11-28T12:34:27.243352,ENDE_VON_ZWEI_SPUREN,300,true,true,100,278,52,7,70.0,144.34,231.0,1311.974062004646,494614.2213757515,min:1  avg:18.458333333333332  max:108,min:1  avg:52.351706036745405  max:148,min:1  avg:45.53403141361257  max:115,min:1  avg:11.095238095238095  max:70,80.0,50.0,1.7999999999999998,1.2,20,0.8
eval 4,2024-11-28T12:36:56.951619500,ENDE_VON_ZWEI_SPUREN,300,true,true,116,235,48,20,68.0,128.1551724137931,206.0,1456.0411473493887,508158.36042493663,min:1  avg:17.507246376811594  max:106,min:1  avg:43.96739130434783  max:128,min:1  avg:38.50129198966408  max:99,min:1  avg:10.19672131147541  max:92,80.0,50.0,1.7999999999999998,1.2,30,0.2
eval 4,2024-11-28T12:39:36.174952600,ENDE_VON_ZWEI_SPUREN,300,true,true,110,253,54,14,68.0,134.23636363636365,207.0,1409.3685839358918,510191.4273847928,min:1  avg:16.968858131487888  max:98,min:1  avg:50.607046070460704  max:133,min:1  avg:40.953125  max:131,min:1  avg:11.12962962962963  max:159,80.0,50.0,1.7999999999999998,1.2,30,0.4
eval 4,2024-11-28T12:42:18.712422500,ENDE_VON_ZWEI_SPUREN,300,true,true,118,255,33,10,65.0,127.49152542372882,198.0,1408.9399628843441,525534.6061558604,min:1  avg:16.8086642599278  max:110,min:1  avg:48.60377358490566  max:142,min:1  avg:37.976863753213365  max:100,min:1  avg:9.440944881889763  max:50,80.0,50.0,1.7999999999999998,1.2,30,0.6000000000000001
eval 4,2024-11-28T12:45:06.503900300,ENDE_VON_ZWEI_SPUREN,300,true,true,104,269,31,12,70.0,147.98076923076923,213.0,1323.0300888147995,493490.2231279202,min:1  avg:17.290657439446367  max:101,min:1  avg:53.88421052631579  max:158,min:1  avg:42.107416879795394  max:113,min:1  avg:11.389380530973451  max:76,80.0,50.0,1.7999999999999998,1.2,30,0.8
eval 4,2024-11-28T12:47:49.281219500,ENDE_VON_ZWEI_SPUREN,300,true,true,115,260,40,9,71.0,132.44347826086957,199.0,1386.509121492459,518554.4114381796,min:1  avg:17.35483870967742  max:94,min:1  avg:48.87903225806452  max:140,min:1  avg:41.78756476683938  max:113,min:1  avg:9.445378151260504  max:91,80.0,50.0,1.7999999999999998,1.4,10,0.2
eval 4,2024-11-28T12:50:32.476437900,ENDE_VON_ZWEI_SPUREN,300,true,true,103,264,55,11,70.0,138.95145631067962,216.0,1356.220449746621,496376.68460726325,min:1  avg:17.48972602739726  max:95,min:1  avg:49.40760869565217  max:138,min:1  avg:43.947916666666664  max:115,min:1  avg:10.2  max:102,80.0,50.0,1.7999999999999998,1.4,10,0.4
eval 4,2024-11-28T12:53:21.348990300,ENDE_VON_ZWEI_SPUREN,300,true,true,106,262,63,12,70.0,144.4056603773585,215.0,1348.767357472032,496346.3875497078,min:1  avg:17.84375  max:117,min:1  avg:51.370666666666665  max:133,min:1  avg:44.909326424870464  max:126,min:1  avg:9.899082568807339  max:130,80.0,50.0,1.7999999999999998,1.4,10,0.6000000000000001
eval 4,2024-11-28T12:55:55.859433700,ENDE_VON_ZWEI_SPUREN,300,true,true,104,259,52,14,70.0,145.96153846153845,218.0,1327.6569043588097,480611.79937788914,min:1  avg:18.104895104895103  max:88,min:1  avg:49.43048128342246  max:149,min:1  avg:41.90673575129534  max:105,min:1  avg:11.34  max:57,80.0,50.0,1.7999999999999998,1.4,10,0.8
eval 4,2024-11-28T12:58:50.534955100,ENDE_VON_ZWEI_SPUREN,300,true,true,110,261,58,9,70.0,138.1818181818182,213.0,1381.6080864998657,511194.9920049503,min:1  avg:20.12099644128114  max:102,min:1  avg:49.594086021505376  max:135,min:1  avg:42.266490765171504  max:103,min:1  avg:10.457943925233645  max:107,80.0,50.0,1.7999999999999998,1.4,20,0.2
eval 4,2024-11-28T13:01:58.113506700,ENDE_VON_ZWEI_SPUREN,300,true,true,109,276,55,4,68.0,143.8165137614679,220.0,1303.0503549671505,500371.3363073858,min:1  avg:21.39455782312925  max:107,min:1  avg:50.8421052631579  max:151,min:1  avg:44.93782383419689  max:116,min:1  avg:10.54054054054054  max:57,80.0,50.0,1.7999999999999998,1.4,20,0.4
eval 4,2024-11-28T13:04:50.653765400,ENDE_VON_ZWEI_SPUREN,300,true,true,110,265,64,11,71.0,139.42727272727274,216.0,1364.225087595576,511584.407848341,min:1  avg:19.33783783783784  max:96,min:1  avg:50.10846560846561  max:136,min:1  avg:42.623711340206185  max:109,min:1  avg:9.616071428571429  max:71,80.0,50.0,1.7999999999999998,1.4,20,0.6000000000000001
