vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_2.66,159,Car,FINISHED,165,324,4564.956105549974,0,
normal_2.67,151,Car,FINISHED,168,319,4544.956088512775,0,
normal_2.68,200,Car,FINISHED,170,370,4567.2100293171625,0,
normal_2.69,163,Car,FINISHED,173,336,4558.155630306908,0,
truck_flow.10,209,Truck,FINISHED,57,266,4555.428921669826,0,
normal_2.60,156,Car,FINISHED,150,306,4561.099655845775,0,
normal_2.61,154,Car,FINISHED,153,307,4545.333849702092,0,
normal_2.73,159,Car,FINISHED,184,343,4566.876163726239,0,
normal_2.74,166,Car,FINISHED,186,352,4548.533982712575,1,
normal_2.75,158,Car,FINISHED,188,346,4538.192845930357,0,
normal_2.76,165,Car,FINISHED,190,355,4541.829910519682,1,
normal_2.77,161,Car,FINISHED,193,354,4562.3958240324855,0,
normal_2.78,101,Car,COLLIDED,195,296,2796.0908846027914,0,
normal_2.79,160,Car,FINISHED,198,358,4535.70547776987,0,
normal_2.70,162,Car,FINISHED,175,337,4563.693285255799,0,
normal_2.71,160,Car,FINISHED,178,338,4544.120568627673,0,
normal_2.72,161,Car,FINISHED,180,341,4536.084159397558,0,
normal_2.40,152,Car,FINISHED,100,252,4544.548456579859,0,
normal_2.41,153,Car,FINISHED,103,256,4567.2169462596075,0,
normal_2.42,160,Car,FINISHED,106,266,4545.8233739266925,0,
normal_2.43,163,Car,FINISHED,108,271,4563.399253945678,0,
normal_2.44,158,Car,FINISHED,110,268,4545.14279665182,0,
normal_2.45,157,Car,FINISHED,113,270,4545.852529347787,0,
normal_2.46,157,Car,FINISHED,115,272,4553.122225303151,0,
truck_flow.198,18,Truck,IN_DISTANCE,1181,1199,474.74816943158163,0,
normal_2.47,159,Car,FINISHED,118,277,4541.1067742201,0,
truck_flow.199,12,Truck,OUT_OF_DISTANCE,1187,1199,330.0,0,
normal_2.48,157,Car,FINISHED,120,277,4566.8141388011945,0,
normal_2.49,155,Car,FINISHED,123,278,4548.832592447426,1,
truck_flow.196,28,Truck,IN_DISTANCE,1171,1199,703.3250330824827,0,
truck_flow.197,22,Truck,IN_DISTANCE,1177,1199,599.8243257075542,0,
truck_flow.194,41,Truck,IN_DISTANCE,1158,1199,1111.7413846465854,0,
truck_flow.195,35,Truck,OUT_OF_DISTANCE,1164,1199,962.2035816377044,0,
truck_flow.192,52,Truck,OUT_OF_DISTANCE,1147,1199,1425.9103411509936,0,
truck_flow.193,46,Truck,OUT_OF_DISTANCE,1153,1199,1260.754016290663,0,
truck_flow.190,63,Truck,IN_DISTANCE,1136,1199,1684.0947241905146,0,
truck_flow.191,57,Truck,OUT_OF_DISTANCE,1142,1199,1558.8270661510194,0,
normal_2.51,156,Car,FINISHED,128,284,4560.081699075284,1,
normal_2.52,173,Car,FINISHED,130,303,4562.441993678983,0,
normal_2.53,166,Car,FINISHED,134,300,4558.216626465848,0,
normal_2.54,38,Car,COLLIDED,137,175,1080.5401331488429,0,
normal_2.55,162,Car,FINISHED,139,301,4533.480894941549,0,
truck_flow.189,69,Truck,IN_DISTANCE,1130,1199,1781.2405201444308,0,
normal_2.56,158,Car,FINISHED,140,298,4541.031829481997,0,
normal_2.57,154,Car,FINISHED,143,297,4557.430798938399,0,
truck_flow.187,80,Truck,IN_DISTANCE,1119,1199,1962.8953102953355,0,
normal_2.58,159,Car,FINISHED,145,304,4541.961393033227,0,
truck_flow.188,74,Truck,IN_DISTANCE,1125,1199,1824.8873309955743,0,
normal_2.59,156,Car,FINISHED,148,304,4541.696763058867,0,
truck_flow.185,89,Truck,OUT_OF_DISTANCE,1110,1199,2352.0467280666135,0,
truck_flow.186,85,Truck,OUT_OF_DISTANCE,1114,1199,2165.511009157157,0,
truck_flow.183,99,Truck,OUT_OF_DISTANCE,1100,1199,2291.4076436130977,0,
truck_flow.184,94,Truck,IN_DISTANCE,1105,1199,2224.692230653578,0,
truck_flow.181,108,Truck,OUT_OF_DISTANCE,1091,1199,2707.581526191034,0,
