vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_0.51,146,Car,FINISHED,129,275,4562.592607178094,0,
normal_0.50,77,Car,COLLIDED,125,202,2129.118900320764,0,
normal_2.230,24,Car,IN_DISTANCE,575,599,780.2180292860257,0,
truck_flow.116,17,Truck,OUT_OF_DISTANCE,582,599,467.5,0,
truck_flow.117,12,Truck,OUT_OF_DISTANCE,587,599,330.0,0,
truck_flow.114,27,Truck,IN_DISTANCE,572,599,740.913145277617,0,
truck_flow.115,23,Truck,OUT_OF_DISTANCE,576,599,632.5,0,
truck_flow.112,37,Truck,OUT_OF_DISTANCE,562,599,1017.5,0,
normal_2.234,13,Car,IN_DISTANCE,586,599,407.7423035853704,0,
truck_flow.113,32,Truck,OUT_OF_DISTANCE,567,599,880.0,0,
normal_2.233,16,Car,UNDER_DISTANCE,583,599,489.47259111290225,0,
truck_flow.110,47,Truck,OUT_OF_DISTANCE,552,599,1289.5872142887704,0,
normal_2.232,19,Car,OUT_OF_DISTANCE,580,599,586.8829844371807,0,
truck_flow.111,42,Truck,IN_DISTANCE,557,599,1143.163343286584,0,
normal_2.231,21,Car,IN_DISTANCE,578,599,665.4686185269207,0,
truck_flow.118,7,Truck,OUT_OF_DISTANCE,592,599,192.50000000000003,0,
truck_flow.119,2,Truck,OUT_OF_DISTANCE,597,599,55.00000000000001,0,
normal_0.29,150,Car,FINISHED,74,224,4533.353027797894,0,
normal_0.28,150,Car,FINISHED,70,220,4560.21300985588,0,
normal_0.27,164,Car,FINISHED,68,232,4545.751303845397,0,
normal_0.26,149,Car,FINISHED,65,214,4534.65775964537,0,
normal_0.25,153,Car,FINISHED,64,217,4547.071388542518,2,
normal_0.24,150,Car,FINISHED,61,211,4532.751295968547,0,
normal_0.23,146,Car,FINISHED,60,206,4544.108601743529,0,
normal_2.227,31,Car,IN_DISTANCE,568,599,977.7312524307011,0,
normal_0.22,156,Car,FINISHED,56,212,4566.0438068134645,0,
normal_2.226,34,Car,OUT_OF_DISTANCE,565,599,1054.9928969075308,0,
normal_0.21,149,Car,FINISHED,55,204,4534.3182060025465,2,
normal_2.225,36,Car,IN_DISTANCE,563,599,1095.4676211911922,0,
normal_0.20,131,Car,FINISHED,52,183,4538.218559468907,0,
normal_2.224,38,Car,UNDER_DISTANCE,561,599,1170.6729178307653,0,
normal_2.229,26,Car,OUT_OF_DISTANCE,573,599,822.3482423503802,0,
normal_2.228,29,Car,OUT_OF_DISTANCE,570,599,899.972020827873,0,
truck_flow.105,72,Truck,OUT_OF_DISTANCE,527,599,1973.028310680363,0,
truck_flow.106,67,Truck,OUT_OF_DISTANCE,532,599,1842.5000000000005,0,
truck_flow.103,82,Truck,OUT_OF_DISTANCE,517,599,2251.4611835922447,0,
truck_flow.104,77,Truck,NO_LEADER,522,599,2111.074763005419,0,
truck_flow.101,92,Truck,IN_DISTANCE,507,599,2528.7192477700846,0,
normal_2.223,41,Car,IN_DISTANCE,558,599,1253.110298427176,0,
truck_flow.102,87,Truck,OUT_OF_DISTANCE,512,599,2370.86875,0,
normal_2.222,44,Car,IN_DISTANCE,555,599,1328.9886250457332,0,
normal_2.221,46,Car,UNDER_DISTANCE,553,599,1432.5661210399494,0,
truck_flow.100,97,Truck,OUT_OF_DISTANCE,502,599,2667.5000000000005,0,
normal_2.220,49,Car,OUT_OF_DISTANCE,550,599,1545.640867408677,1,
truck_flow.109,51,Truck,OUT_OF_DISTANCE,548,599,1373.012536842792,0,
truck_flow.107,62,Truck,OUT_OF_DISTANCE,537,599,1703.9153672726018,0,
truck_flow.108,56,Truck,OUT_OF_DISTANCE,543,599,1539.9712239394123,0,
normal_0.39,161,Car,FINISHED,99,260,4550.610533526098,0,
normal_0.38,156,Car,FINISHED,95,251,4563.342404772361,0,
normal_0.37,155,Car,FINISHED,94,249,4566.1486614813075,0,
normal_0.36,150,Car,FINISHED,91,241,4538.3367341220155,1,
normal_0.35,153,Car,FINISHED,89,242,4534.986462642927,0,
normal_0.34,153,Car,FINISHED,85,238,4536.001530990813,0,
normal_2.216,59,Car,IN_DISTANCE,540,599,1674.2388736562725,0,
normal_0.33,151,Car,FINISHED,83,234,4559.935914997643,1,
normal_2.215,61,Car,OUT_OF_DISTANCE,538,599,1792.4148108972513,0,
normal_0.32,151,Car,FINISHED,80,231,4538.470757295836,2,
normal_2.214,64,Car,NO_LEADER,535,599,1961.0874053467255,0,
normal_0.31,148,Car,FINISHED,79,227,4536.779340067706,0,
normal_2.213,50,Car,COLLIDED,533,583,1464.3661974849667,0,
normal_0.30,151,Car,FINISHED,75,226,4554.472055673516,1,
normal_2.219,51,Car,IN_DISTANCE,548,599,1557.6734012352495,0,
normal_2.218,54,Car,IN_DISTANCE,545,599,1661.610941502812,0,
normal_2.217,56,Car,IN_DISTANCE,543,599,1624.4224638311534,0,
normal_0.81,145,Car,FINISHED,203,348,4538.785881452346,0,
normal_0.80,148,Car,FINISHED,200,348,4547.139976971376,0,
normal_2.20,130,Car,FINISHED,50,180,4541.953148500536,2,
normal_2.21,133,Car,FINISHED,53,186,4549.13376143277,0,
normal_2.22,150,Car,FINISHED,55,205,4561.80947480806,0,
normal_2.23,149,Car,FINISHED,58,207,4531.562210166493,2,
normal_2.24,149,Car,FINISHED,60,209,4553.4388080553,1,
normal_2.25,151,Car,FINISHED,63,214,4539.209903437614,1,
normal_2.26,151,Car,FINISHED,65,216,4558.097017681818,0,
normal_2.27,149,Car,FINISHED,69,218,4537.782363730335,0,
normal_2.28,148,Car,FINISHED,70,218,4562.954769659401,0,
normal_2.29,129,Car,COLLIDED,73,202,3868.5374899744343,0,
normal_0.89,152,Car,FINISHED,224,376,4539.092831148544,0,
normal_0.88,158,Car,FINISHED,220,378,4536.109782992022,1,
normal_0.87,145,Car,FINISHED,218,363,4546.618661521196,1,
normal_0.86,110,Car,COLLIDED,215,325,3482.4268491072935,0,
normal_0.85,147,Car,FINISHED,213,360,4560.094380157029,1,
normal_0.84,149,Car,FINISHED,210,359,4545.558037958003,0,
normal_0.83,148,Car,FINISHED,209,357,4562.41135655895,1,
normal_0.82,146,Car,FINISHED,205,351,4542.2506143897435,0,
normal_0.92,143,Car,FINISHED,231,374,4555.730067288784,2,
normal_2.30,127,Car,COLLIDED,75,202,3876.9538012677035,1,
normal_0.91,166,Car,FINISHED,229,395,4550.826216713062,0,
normal_2.31,148,Car,FINISHED,78,226,4560.622845230814,0,
normal_0.90,143,Car,FINISHED,226,369,4536.4117798934185,0,
normal_2.32,150,Car,FINISHED,80,230,4553.471094166548,1,
normal_2.33,150,Car,FINISHED,83,233,4540.4639814314305,1,
normal_2.34,151,Car,FINISHED,85,236,4557.204605686547,0,
normal_2.35,149,Car,FINISHED,88,237,4534.832409521525,0,
normal_2.36,154,Car,FINISHED,93,247,4547.712024143033,1,
normal_2.37,149,Car,FINISHED,95,244,4541.020478015466,0,
normal_2.38,147,Car,FINISHED,96,243,4544.775485254733,2,
normal_2.39,152,Car,FINISHED,98,250,4532.682896871045,0,
normal_0.99,144,Car,FINISHED,249,393,4534.119016096449,0,
normal_0.98,151,Car,FINISHED,245,396,4551.458930943099,0,
normal_0.97,149,Car,FINISHED,243,392,4552.908597619891,1,
normal_0.96,152,Car,FINISHED,240,392,4545.661223964083,0,
normal_0.95,151,Car,FINISHED,239,390,4559.976202145207,2,
normal_0.94,150,Car,FINISHED,236,386,4555.986961264438,0,
normal_0.93,156,Car,FINISHED,235,391,4567.894750314719,0,
normal_0.69,45,Car,COLLIDED,174,219,1254.4281861066097,0,
normal_0.68,145,Car,FINISHED,170,315,4556.6047530426695,0,
normal_0.67,147,Car,FINISHED,169,316,4534.280229268427,0,
normal_0.66,155,Car,FINISHED,165,320,4551.47094754406,0,
normal_0.65,147,Car,FINISHED,163,310,4549.38354063387,0,
normal_0.64,145,Car,FINISHED,160,305,4548.755114741174,0,
normal_0.63,152,Car,FINISHED,159,311,4539.2479558043715,0,
normal_0.62,148,Car,FINISHED,155,303,4559.280385441616,0,
normal_0.61,146,Car,FINISHED,154,300,4564.464638646247,1,
normal_0.60,146,Car,FINISHED,150,296,4533.51964813214,1,
normal_0.70,50,Car,COLLIDED,175,225,1402.0045751489322,0,
normal_2.10,121,Car,FINISHED,25,146,4542.455065992134,0,
normal_2.11,125,Car,FINISHED,28,153,4557.814940036266,0,
normal_2.12,124,Car,FINISHED,33,157,4546.3461928403,0,
normal_2.13,125,Car,FINISHED,35,160,4558.83145255082,2,
normal_2.14,124,Car,FINISHED,36,160,4534.450789620435,0,
normal_2.15,124,Car,FINISHED,38,162,4555.611031761488,1,
normal_2.16,145,Car,FINISHED,40,185,4564.846621824878,0,
normal_2.17,125,Car,FINISHED,43,168,4567.651872401314,0,
normal_2.18,131,Car,FINISHED,45,176,4542.624840550546,0,
normal_2.19,130,Car,FINISHED,48,178,4554.043064432238,0,
normal_0.79,146,Car,FINISHED,199,345,4538.687572994601,1,
normal_0.78,149,Car,FINISHED,195,344,4546.686445519406,0,
normal_0.77,148,Car,FINISHED,193,341,4551.063411576644,2,
normal_0.76,152,Car,FINISHED,190,342,4536.900336915679,1,
normal_0.75,144,Car,FINISHED,188,332,4546.389886826215,0,
normal_0.74,145,Car,FINISHED,185,330,4551.307071649232,0,
