Version,Timestamp,Simuliertes Szenario,Steps,Flocking,Fertige Fahrzeuge,Emergency Brakes,Kollisionen,avg Zeit,avg Distanz in Metern,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,Flocking Config
3.0,2024-10-09T00:49:49.096503800,ENDE_EINER_SPUR,500,true,289,0,26,150.4061990212072,1667.1686951674985,min:1  avg:12.953488372093023  max:100,min:1  avg:15.333333333333334  max:117,min:1  avg:49.125  max:103,min:6  avg:35.5  max:65,Radius: 10.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.3
3.0,2024-10-09T00:54:46.106062200,ENDE_EINER_SPUR,500,true,254,4,98,119.11290322580645,1688.6551127405553,min:1  avg:28.080357142857142  max:168,min:1  avg:8.174757281553399  max:60,min:1  avg:27.7012987012987  max:130,min:1  avg:19.26086956521739  max:61,Radius: 30.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.3
3.0,2024-10-09T00:59:46.308856600,ENDE_EINER_SPUR,500,true,254,2,97,119.9243156199678,1693.7093366617119,min:1  avg:24.10810810810811  max:167,min:1  avg:15.368421052631579  max:123,min:1  avg:26.821428571428573  max:102,min:1  avg:12.363636363636363  max:61,Radius: 30.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.3
3.0,2024-10-09T01:04:54.277200900,ENDE_EINER_SPUR,500,true,262,3,82,123.24878836833602,1683.1082008943538,min:1  avg:29.8943661971831  max:145,min:1  avg:10.729857819905213  max:111,min:1  avg:29.051724137931036  max:116,min:1  avg:36.5625  max:68,Radius: 30.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.3
3.0,2024-10-09T01:09:55.315788300,ENDE_EINER_SPUR,500,true,255,13,91,120.82067851373182,1656.0500036730668,min:1  avg:35.12462006079027  max:160,min:1  avg:12.84084084084084  max:142,min:1  avg:26.327102803738317  max:146,min:3  avg:33.03846153846154  max:135,Radius: 50.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.3
3.0,2024-10-09T01:15:04.803658300,ENDE_EINER_SPUR,500,true,255,8,87,123.11345218800648,1663.3927950824566,min:1  avg:38.129230769230766  max:177,min:1  avg:14.012539184952978  max:93,min:1  avg:26.492462311557787  max:147,min:1  avg:28.08695652173913  max:67,Radius: 50.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.3
3.0,2024-10-09T01:20:09.083659400,ENDE_EINER_SPUR,500,true,251,1,95,118.67096774193548,1685.7130033801998,min:1  avg:27.64  max:165,min:1  avg:11.17117117117117  max:87,min:1  avg:29.378947368421052  max:121,min:1  avg:23.47826086956522  max:82,Radius: 50.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.3
3.0,2024-10-09T01:26:08.626053,ENDE_EINER_SPUR,500,true,285,0,45,143.43973941368077,1705.0159676320818,min:1  avg:24.294642857142858  max:118,min:1  avg:19.40625  max:96,min:1  avg:34.5  max:77,min:2  avg:29.583333333333332  max:75,Radius: 10.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.5
3.0,2024-10-09T01:31:52.966995100,ENDE_EINER_SPUR,500,true,295,0,38,139.23240589198036,1717.1643344733923,min:1  avg:11.506849315068493  max:92,min:1  avg:14.444444444444445  max:65,min:1  avg:23.733333333333334  max:85,min:1  avg:18.555555555555557  max:75,Radius: 10.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.5
3.0,2024-10-09T01:38:28.157558600,ENDE_EINER_SPUR,500,true,291,0,25,154.1620294599018,1652.3026130705932,min:1  avg:13.105263157894736  max:180,min:1  avg:24.0  max:62,min:1  avg:9.5  max:59,min:1  avg:33.5  max:66,Radius: 10.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.5
3.0,2024-10-09T01:43:38.063680200,ENDE_EINER_SPUR,500,true,309,4,47,125.50955414012739,1711.6616745240613,min:1  avg:56.25229357798165  max:144,min:1  avg:20.12452830188679  max:106,min:1  avg:29.955516014234874  max:123,min:1  avg:20.392857142857142  max:76,Radius: 30.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.5
3.0,2024-10-09T01:48:52.027496100,ENDE_EINER_SPUR,500,true,291,2,52,129.79967689822294,1714.4433296086195,min:1  avg:64.91469194312796  max:171,min:1  avg:18.64603481624758  max:92,min:1  avg:27.717757009345796  max:109,min:1  avg:13.65625  max:58,Radius: 30.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.5
3.0,2024-10-09T01:53:57.223552300,ENDE_EINER_SPUR,500,true,311,2,51,123.11831442463533,1750.3374837929948,min:1  avg:52.555851063829785  max:138,min:1  avg:19.69392033542977  max:101,min:1  avg:27.338204592901878  max:104,min:1  avg:16.526315789473685  max:62,Radius: 30.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.5
3.0,2024-10-09T01:59:10.411410600,ENDE_EINER_SPUR,500,true,291,3,57,128.00946372239747,1679.831993574325,min:1  avg:63.27640449438202  max:164,min:1  avg:21.053475935828878  max:117,min:1  avg:35.763385146804836  max:155,min:1  avg:9.652173913043478  max:76,Radius: 50.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.5
3.0,2024-10-09T02:04:19.710289500,ENDE_EINER_SPUR,500,true,296,5,44,127.18022328548645,1695.2301240025836,min:1  avg:62.61904761904762  max:167,min:1  avg:21.718464351005483  max:110,min:1  avg:29.28767123287671  max:131,min:1  avg:13.689655172413794  max:53,Radius: 50.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.5
3.0,2024-10-09T02:09:17.649149600,ENDE_EINER_SPUR,500,true,297,7,59,121.656,1726.4669044140662,min:1  avg:53.7  max:186,min:1  avg:21.140417457305503  max:111,min:1  avg:30.95306859205776  max:105,min:1  avg:4.052631578947368  max:15,Radius: 50.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.5
3.0,2024-10-09T02:15:06.444141500,ENDE_EINER_SPUR,500,true,293,0,41,141.88216039279868,1713.410184342859,min:1  avg:17.320388349514563  max:101,min:1  avg:19.484848484848484  max:83,min:1  avg:33.02857142857143  max:99,min:1  avg:20.733333333333334  max:73,Radius: 10.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.7
3.0,2024-10-09T02:21:18.733392400,ENDE_EINER_SPUR,500,true,292,0,32,147.39477977161502,1696.0676579668614,min:1  avg:12.735294117647058  max:84,min:1  avg:21.565217391304348  max:74,min:1  avg:40.68421052631579  max:72,min:2  avg:27.625  max:74,Radius: 10.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.7
3.0,2024-10-09T02:27:19.807702,ENDE_EINER_SPUR,500,true,293,0,33,145.06677524429966,1693.9274867770484,min:1  avg:6.673469387755102  max:71,min:1  avg:16.25  max:60,min:1  avg:27.875  max:79,min:1  avg:35.5  max:75,Radius: 10.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.7
3.0,2024-10-09T02:31:45.412275800,ENDE_EINER_SPUR,500,true,307,7,81,106.5886075949367,1797.4918863070068,min:1  avg:22.587912087912088  max:97,min:1  avg:27.991786447638603  max:134,min:1  avg:33.57039711191336  max:130,min:1  avg:10.304347826086957  max:82,Radius: 30.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.7
3.0,2024-10-09T02:36:25.900657500,ENDE_EINER_SPUR,500,true,315,3,73,106.2373417721519,1797.2498038990266,min:1  avg:27.26608187134503  max:96,min:1  avg:20.810154525386313  max:98,min:1  avg:30.38167938931298  max:104,min:1  avg:16.88888888888889  max:56,Radius: 30.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.7
3.0,2024-10-09T02:41:05.176533100,ENDE_EINER_SPUR,500,true,305,7,76,111.79421221864952,1780.1907719751143,min:1  avg:29.610169491525422  max:111,min:1  avg:15.556135770234986  max:103,min:1  avg:35.334883720930236  max:115,min:1  avg:7.666666666666667  max:53,Radius: 30.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.7
3.0,2024-10-09T02:45:56.583664800,ENDE_EINER_SPUR,500,true,312,84,65,119.01823708206688,1746.4320216981773,min:1  avg:38.61788617886179  max:139,min:1  avg:30.888111888111887  max:115,min:1  avg:40.86206896551724  max:152,min:1  avg:10.0  max:27,Radius: 50.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.7
3.0,2024-10-09T02:50:16.822763900,ENDE_EINER_SPUR,500,true,312,38,71,107.173775671406,1798.4735353909016,min:1  avg:27.982968369829685  max:112,min:1  avg:28.634888438133874  max:107,min:1  avg:37.315608919382505  max:128,min:1  avg:14.98  max:89,Radius: 50.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.7
3.0,2024-10-09T02:54:34.745913,ENDE_EINER_SPUR,500,true,318,15,76,105.96208530805687,1824.5403628028448,min:1  avg:27.6657824933687  max:99,min:1  avg:27.308641975308642  max:118,min:1  avg:35.30769230769231  max:133,min:1  avg:12.028571428571428  max:36,Radius: 50.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.7
3.0,2024-10-09T03:00:27.325030500,ENDE_EINER_SPUR,500,true,289,3,42,142.42532467532467,1712.9793507311092,min:1  avg:17.234234234234233  max:132,min:1  avg:16.467741935483872  max:124,min:1  avg:51.43939393939394  max:103,min:2  avg:33.75  max:72,Radius: 10.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.8999999999999999
3.0,2024-10-09T03:06:06.606851100,ENDE_EINER_SPUR,500,true,297,1,44,137.68352365415987,1725.7957415745973,min:1  avg:13.425531914893616  max:116,min:1  avg:31.227272727272727  max:85,min:1  avg:38.65384615384615  max:122,min:2  avg:34.09090909090909  max:72,Radius: 10.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.8999999999999999
3.0,2024-10-09T03:12:08.316224,ENDE_EINER_SPUR,500,true,296,2,33,145.63029315960912,1703.1252970822175,min:1  avg:8.360655737704919  max:79,min:1  avg:19.058823529411764  max:89,min:1  avg:63.5625  max:105,min:1  avg:22.0  max:65,Radius: 10.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.8999999999999999
3.0,2024-10-09T03:16:21.028665100,ENDE_EINER_SPUR,500,true,359,27,58,104.83647798742139,1894.3487211296092,min:1  avg:24.846753246753245  max:86,min:1  avg:32.70756646216769  max:123,min:1  avg:36.10820244328098  max:124,min:1  avg:8.737704918032787  max:77,Radius: 30.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.8999999999999999
3.0,2024-10-09T03:20:38.216160200,ENDE_EINER_SPUR,500,true,329,0,75,104.09250398724083,1846.5831289869507,min:1  avg:29.0  max:84,min:1  avg:20.5253807106599  max:88,min:1  avg:29.436293436293436  max:88,min:1  avg:10.292682926829269  max:60,Radius: 30.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.8999999999999999
3.0,2024-10-09T03:25:06.827535500,ENDE_EINER_SPUR,500,true,321,5,72,108.68548387096774,1816.1080608523382,min:1  avg:28.837662337662337  max:101,min:1  avg:18.05135135135135  max:99,min:1  avg:31.068027210884352  max:98,min:1  avg:17.205882352941178  max:67,Radius: 30.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.8999999999999999
3.0,2024-10-09T03:29:17.621214700,ENDE_EINER_SPUR,500,true,372,58,54,107.797507788162,1933.3380427978052,min:1  avg:26.04338394793926  max:85,min:1  avg:38.43911439114391  max:114,min:1  avg:47.047846889952154  max:136,min:1  avg:10.63  max:50,Radius: 50.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.8999999999999999
3.0,2024-10-09T03:33:25.151613700,ENDE_EINER_SPUR,500,true,373,73,51,105.59399684044234,1931.8027198043212,min:1  avg:24.426858513189448  max:83,min:1  avg:36.35769230769231  max:115,min:1  avg:44.26744186046512  max:133,min:1  avg:9.887755102040817  max:37,Radius: 50.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.8999999999999999
3.0,2024-10-09T03:37:30.202572,ENDE_EINER_SPUR,500,true,352,43,66,101.76582278481013,1899.624551425634,min:1  avg:24.8203125  max:77,min:1  avg:29.57651991614256  max:101,min:1  avg:35.42662116040955  max:120,min:1  avg:9.880597014925373  max:40,Radius: 50.0 Cooldown: 10.0 MinNumber: 4.0 Speed Perc: 0.8999999999999999
3.0,2024-10-09T03:43:18.259301500,ENDE_EINER_SPUR,500,true,247,0,61,139.30668841761826,1641.8716288241035,min:1  avg:17.926829268292682  max:97,min:1  avg:12.5  max:64,min:1  avg:25.055555555555557  max:83,min:1  avg:19.923076923076923  max:84,Radius: 10.0 Cooldown: 30.0 MinNumber: 2.0 Speed Perc: 0.3
3.0,2024-10-09T03:49:34.719644600,ENDE_EINER_SPUR,500,true,266,0,52,146.05073649754502,1646.2424204498227,min:1  avg:19.009708737864077  max:116,min:1  avg:16.2  max:74,min:1  avg:27.0  max:90,min:1  avg:28.0  max:79,Radius: 10.0 Cooldown: 30.0 MinNumber: 3.0 Speed Perc: 0.3
3.0,2024-10-09T03:55:48.918941700,ENDE_EINER_SPUR,500,true,280,0,39,147.23089430894308,1663.1844112620065,min:1  avg:13.2  max:112,min:1  avg:3.5  max:7,min:1  avg:38.333333333333336  max:75,min:1  avg:18.8  max:81,Radius: 10.0 Cooldown: 30.0 MinNumber: 4.0 Speed Perc: 0.3
3.0,2024-10-09T04:00:43.280151600,ENDE_EINER_SPUR,500,true,226,4,114,118.25764895330113,1651.2605246034084,min:1  avg:26.767857142857142  max:128,min:1  avg:9.114285714285714  max:151,min:1  avg:31.76595744680851  max:132,min:1  avg:19.076923076923077  max:77,Radius: 30.0 Cooldown: 30.0 MinNumber: 2.0 Speed Perc: 0.3
3.0,2024-10-09T04:06:18.408063100,ENDE_EINER_SPUR,500,true,264,2,58,135.36260162601627,1565.2424025329012,min:1  avg:57.02460850111857  max:200,min:1  avg:21.533190578158457  max:172,min:1  avg:26.369718309859156  max:160,min:1  avg:40.04545454545455  max:164,Radius: 30.0 Cooldown: 30.0 MinNumber: 3.0 Speed Perc: 0.3
3.0,2024-10-09T04:11:40.070393800,ENDE_EINER_SPUR,500,true,260,3,62,131.6396103896104,1591.0809451618945,min:1  avg:55.83140877598152  max:189,min:1  avg:20.851111111111113  max:142,min:1  avg:25.342222222222222  max:115,min:1  avg:33.25925925925926  max:140,Radius: 30.0 Cooldown: 30.0 MinNumber: 4.0 Speed Perc: 0.3
3.0,2024-10-09T04:16:50.216969100,ENDE_EINER_SPUR,500,true,244,0,95,126.34577922077922,1626.324016415954,min:3  avg:47.33641975308642  max:190,min:1  avg:11.820433436532507  max:156,min:1  avg:25.05945945945946  max:150,min:1  avg:37.45454545454545  max:127,Radius: 50.0 Cooldown: 30.0 MinNumber: 2.0 Speed Perc: 0.3
3.0,2024-10-09T04:21:42.892902700,ENDE_EINER_SPUR,500,true,240,2,103,119.34032258064516,1668.7888991199761,min:1  avg:31.09259259259259  max:205,min:1  avg:9.372340425531915  max:90,min:1  avg:26.322222222222223  max:92,min:1  avg:20.095238095238095  max:113,Radius: 50.0 Cooldown: 30.0 MinNumber: 3.0 Speed Perc: 0.3
3.0,2024-10-09T04:26:49.081131100,ENDE_EINER_SPUR,500,true,237,2,95,124.9319286871961,1615.8312846763054,min:1  avg:45.86626139817629  max:200,min:1  avg:12.687878787878788  max:161,min:1  avg:21.586206896551722  max:152,min:1  avg:49.61764705882353  max:165,Radius: 50.0 Cooldown: 30.0 MinNumber: 4.0 Speed Perc: 0.3
3.0,2024-10-09T04:32:52.679104300,ENDE_EINER_SPUR,500,true,271,0,42,147.51227495908347,1674.033404164188,min:1  avg:14.744186046511627  max:82,min:1  avg:25.35483870967742  max:74,min:1  avg:36.391304347826086  max:77,min:1  avg:8.307692307692308  max:19,Radius: 10.0 Cooldown: 30.0 MinNumber: 2.0 Speed Perc: 0.5
3.0,2024-10-09T04:38:49.941566900,ENDE_EINER_SPUR,500,true,272,0,43,143.52864157119475,1660.2676114825463,min:1  avg:11.294117647058824  max:88,min:1  avg:20.928571428571427  max:64,min:2  avg:39.7  max:72,min:2  avg:27.0  max:91,Radius: 10.0 Cooldown: 30.0 MinNumber: 3.0 Speed Perc: 0.5
3.0,2024-10-09T04:45:07.315994200,ENDE_EINER_SPUR,500,true,286,0,33,149.45499181669393,1670.4609736031382,min:1  avg:8.840909090909092  max:85,min:2  avg:17.555555555555557  max:63,min:1  avg:28.875  max:64,min:8  avg:11.0  max:15,Radius: 10.0 Cooldown: 30.0 MinNumber: 4.0 Speed Perc: 0.5
