vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_1.226,318,Car,FINISHED,565,883,2358.734053631253,0,
normal_2.270,188,Car,FINISHED,675,863,2347.767081242834,0,
normal_1.225,311,Car,FINISHED,563,874,2344.229324119141,0,
normal_1.467,0,Car,UNDER_DISTANCE,1199,1199,0.0,0,
normal_1.228,307,Car,FINISHED,570,877,2368.642598885701,0,
normal_1.227,318,Car,FINISHED,568,886,2362.854614089554,0,
normal_1.233,232,Car,FINISHED,583,815,2337.3094830066934,0,
normal_1.232,186,Car,FINISHED,580,766,2345.4694424131667,1,
normal_1.235,166,Car,FINISHED,588,754,2348.0791424808845,0,
normal_1.234,323,Car,FINISHED,585,908,2366.2220784276474,0,
normal_1.231,175,Car,FINISHED,578,753,2366.07376201477,0,
normal_1.230,324,Car,FINISHED,575,899,2350.3208309657894,0,
normal_2.269,374,Car,FINISHED,673,1047,2343.963583562204,0,
normal_2.268,186,Car,FINISHED,670,856,2364.029361994697,0,
normal_2.263,183,Car,FINISHED,658,841,2339.128245134627,0,
normal_2.262,181,Car,FINISHED,655,836,2346.5593644451087,0,
normal_2.261,189,Car,FINISHED,653,842,2364.6262171073286,0,
normal_2.260,183,Car,FINISHED,650,833,2336.561886304023,0,
normal_2.267,192,Car,FINISHED,668,860,2340.333896701176,0,
normal_2.266,187,Car,FINISHED,665,852,2343.155302826735,1,
normal_2.265,185,Car,FINISHED,663,848,2348.815738618411,1,
normal_2.264,180,Car,FINISHED,660,840,2355.4847622595757,0,
normal_1.219,163,Car,FINISHED,548,711,2343.598020760182,0,
normal_1.218,172,Car,FINISHED,545,717,2368.1533278543143,0,
normal_1.215,143,Car,FINISHED,538,681,2336.470656085815,0,
normal_1.457,23,Car,OUT_OF_DISTANCE,1176,1199,128.70208269553157,0,
normal_1.214,225,Car,FINISHED,535,760,2335.7906900121357,1,
normal_1.456,24,Car,IN_DISTANCE,1175,1199,195.34306088685938,0,
normal_1.217,147,Car,FINISHED,543,690,2367.344589589979,0,
normal_1.459,18,Car,UNDER_DISTANCE,1181,1199,102.590535133177,0,
normal_1.216,145,Car,FINISHED,540,685,2362.9320398702557,0,
normal_1.458,21,Car,OUT_OF_DISTANCE,1178,1199,114.24423180836244,0,
normal_1.222,304,Car,FINISHED,555,859,2353.820865580405,2,
normal_1.464,7,Car,OUT_OF_DISTANCE,1192,1199,45.77055524894051,0,
normal_1.221,169,Car,FINISHED,553,722,2339.583664315229,0,
normal_1.463,9,Car,UNDER_DISTANCE,1190,1199,62.72566790417061,0,
normal_1.224,305,Car,FINISHED,560,865,2368.814832306482,0,
normal_1.466,2,Car,OUT_OF_DISTANCE,1197,1199,11.488744282549561,0,
normal_1.223,304,Car,FINISHED,558,862,2363.3504247363812,0,
normal_1.465,5,Car,OUT_OF_DISTANCE,1194,1199,28.532919572573082,0,
normal_1.460,16,Car,OUT_OF_DISTANCE,1183,1199,119.69029444268376,0,
normal_1.220,11,Car,COLLIDED,550,561,186.68455083712476,0,
normal_1.462,12,Car,OUT_OF_DISTANCE,1187,1199,74.29903717188107,0,
normal_1.461,14,Car,IN_DISTANCE,1185,1199,88.12405885153663,0,
normal_2.259,183,Car,FINISHED,648,831,2345.253358635615,1,
normal_2.258,343,Car,FINISHED,645,988,2359.2033542351683,0,
normal_2.257,349,Car,FINISHED,643,992,2364.303024008455,0,
truck_flow.138,178,Truck,FINISHED,706,884,2352.775310346942,0,
normal_2.450,52,Car,OUT_OF_DISTANCE,1147,1199,457.26110582081446,0,
truck_flow.139,180,Truck,FINISHED,712,892,2349.6501936115205,1,
truck_flow.136,177,Truck,FINISHED,693,870,2341.1541969311124,0,
truck_flow.137,179,Truck,FINISHED,699,878,2339.1886563445455,0,
normal_2.212,157,Car,FINISHED,530,687,2359.534634429842,0,
truck_flow.134,176,Truck,FINISHED,681,857,2352.101335335807,0,
normal_2.454,44,Car,OUT_OF_DISTANCE,1155,1199,376.7881345437016,0,
normal_2.211,152,Car,FINISHED,528,680,2368.7717870627594,0,
truck_flow.135,176,Truck,FINISHED,687,863,2357.8345106413353,0,
normal_1.409,165,Car,OUT_OF_DISTANCE,1034,1199,720.5585265851419,0,
normal_2.453,46,Car,OUT_OF_DISTANCE,1153,1199,397.38026550348553,0,
normal_2.210,153,Car,FINISHED,525,678,2349.029673764746,0,
truck_flow.132,174,Truck,FINISHED,669,843,2349.2042180190124,0,
normal_2.452,48,Car,OUT_OF_DISTANCE,1151,1199,418.55082720464645,0,
truck_flow.133,174,Truck,FINISHED,675,849,2347.6319503992254,0,
normal_2.451,50,Car,OUT_OF_DISTANCE,1149,1199,438.7979865886084,0,
normal_1.406,173,Car,UNDER_DISTANCE,1026,1199,1254.9878640948812,0,
normal_1.405,175,Car,OUT_OF_DISTANCE,1024,1199,741.7762626137157,0,
normal_1.408,168,Car,IN_DISTANCE,1031,1199,437.93795591892626,0,
normal_1.407,170,Car,OUT_OF_DISTANCE,1029,1199,1086.2426047372546,1,
normal_1.402,182,Car,OUT_OF_DISTANCE,1017,1199,1165.1932856032404,0,
normal_1.401,184,Car,OUT_OF_DISTANCE,1015,1199,1192.0179850305515,0,
normal_1.404,178,Car,OUT_OF_DISTANCE,1021,1199,1141.0957761851523,0,
normal_1.403,180,Car,OUT_OF_DISTANCE,1019,1199,1400.534611616559,1,
normal_1.411,158,Car,COLLIDED,1040,1198,1186.146897862396,0,
normal_1.410,162,Car,OUT_OF_DISTANCE,1037,1199,699.2959682099789,0,
normal_0.49,96,Car,FINISHED,125,221,2359.623200241033,2,
normal_0.48,92,Car,FINISHED,121,213,2345.9398019300534,0,
normal_0.47,95,Car,FINISHED,120,215,2367.764175276674,0,
normal_0.46,40,Car,COLLIDED,116,156,1196.4354046335022,0,
normal_0.45,92,Car,FINISHED,115,207,2356.999746801827,0,
