vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_2.219,129,Car,FINISHED,548,677,2794.575932404561,2,
normal_2.218,123,Car,FINISHED,545,668,2774.792112856477,0,
normal_2.217,123,Car,FINISHED,543,666,2761.5871733439453,0,
normal_2.20,28,Car,COLLIDED,50,78,749.8855204028835,1,
normal_2.21,97,Car,FINISHED,53,150,2784.5504319315532,0,
normal_2.22,101,Car,FINISHED,55,156,2776.2970843725657,0,
truck_flow.178,124,Truck,FINISHED,945,1069,2790.833912955123,0,
normal_2.23,99,Car,FINISHED,58,157,2770.3397478899324,0,
truck_flow.179,120,Truck,FINISHED,950,1070,2772.144790055201,0,
normal_2.24,101,Car,FINISHED,60,161,2770.7782502471664,1,
truck_flow.176,110,Truck,COLLIDED,934,1044,1790.0500000000002,0,
normal_2.25,98,Car,FINISHED,63,161,2789.7837904291337,0,
truck_flow.177,134,Truck,FINISHED,940,1074,2781.227908341347,0,
normal_2.26,99,Car,FINISHED,65,164,2794.276371343047,0,
normal_2.27,97,Car,FINISHED,68,165,2775.3013694575293,0,
normal_2.28,97,Car,FINISHED,70,167,2772.218588822217,0,
normal_2.29,106,Car,FINISHED,75,181,2770.9523813476994,0,
truck_flow.174,24,Truck,COLLIDED,923,947,558.1672323236189,0,
truck_flow.175,132,Truck,FINISHED,928,1060,2783.52987277713,0,
truck_flow.172,120,Truck,FINISHED,913,1033,2769.19124932632,0,
truck_flow.173,130,Truck,FINISHED,918,1048,2787.334759884601,1,
truck_flow.170,123,Truck,FINISHED,901,1024,2780.5062453718,0,
truck_flow.171,124,Truck,FINISHED,907,1031,2774.999962048541,0,
normal_2.30,100,Car,FINISHED,77,177,2792.2161740192923,0,
normal_2.31,99,Car,FINISHED,79,178,2775.408183104899,0,
truck_flow.169,133,Truck,FINISHED,897,1030,2768.0887413242185,0,
normal_2.32,104,Car,FINISHED,81,185,2788.7026777854344,0,
normal_2.33,112,Car,FINISHED,84,196,2781.2927845768218,1,
truck_flow.167,127,Truck,FINISHED,888,1015,2775.991517789454,0,
normal_2.34,109,Car,FINISHED,86,195,2780.9921428339812,2,
truck_flow.168,147,Truck,FINISHED,893,1040,2779.6165644989683,0,
normal_2.35,115,Car,FINISHED,88,203,2767.9441732048253,0,
truck_flow.165,150,Truck,FINISHED,878,1028,2782.253783571438,0,
normal_2.36,109,Car,FINISHED,90,199,2776.1933321137617,0,
truck_flow.166,126,Truck,FINISHED,883,1009,2776.164936435295,0,
normal_2.37,104,Car,FINISHED,93,197,2796.1053402069897,0,
normal_2.38,23,Car,COLLIDED,95,118,567.6858715460082,0,
normal_2.39,20,Car,COLLIDED,98,118,522.5051541638213,0,
truck_flow.163,130,Truck,FINISHED,866,996,2790.2848494000227,0,
truck_flow.164,126,Truck,FINISHED,872,998,2776.9619074535203,0,
truck_flow.161,143,Truck,FINISHED,854,997,2769.749607180776,0,
truck_flow.162,127,Truck,FINISHED,860,987,2790.8615080548357,1,
truck_flow.160,133,Truck,FINISHED,849,982,2768.0847574107356,0,
truck_flow.158,118,Truck,FINISHED,840,958,2772.349311571668,0,
