Version,Timestamp,Simuliertes Szenario,Steps,Flocking,Fertige Fahrzeuge,Emergency Brakes,Kollisionen,avg Zeit,avg Distanz in Metern,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,Flocking Config
3.0,2024-10-08T13:27:15.587884600,ENDE_EINER_SPUR,300,true,165,42,6,113.80103359173127,1615.7365191718493,min:1  avg:9.149193548387096  max:32,min:1  avg:40.13091922005571  max:93,min:1  avg:68.86089238845145  max:152,min:1  avg:7.695402298850575  max:124,Radius: 400 Cooldown: 40 MinOffset: 1.8000000000000003
3.0,2024-10-08T13:30:53.398258600,ENDE_EINER_SPUR,300,true,172,27,10,111.88630490956072,1604.2712083076221,min:1  avg:9.2579185520362  max:45,min:1  avg:41.36740331491713  max:98,min:1  avg:66.0130890052356  max:160,min:1  avg:6.6861702127659575  max:126,Radius: 300 Cooldown: 10 MinOffset: 1.4
3.0,2024-10-08T13:34:27.098966700,ENDE_EINER_SPUR,300,true,157,35,3,120.09946236559139,1558.5511615075893,min:1  avg:14.131147540983607  max:59,min:1  avg:41.601694915254235  max:105,min:1  avg:69.3688524590164  max:149,min:1  avg:7.776470588235294  max:118,Radius: 300 Cooldown: 10 MinOffset: 1.5
3.0,2024-10-08T13:37:58.471396300,ENDE_EINER_SPUR,300,true,171,46,6,115.44881889763779,1573.3385668967007,min:1  avg:12.663716814159292  max:48,min:1  avg:43.18731117824773  max:95,min:1  avg:68.85254691689008  max:157,min:1  avg:7.192513368983957  max:117,Radius: 300 Cooldown: 10 MinOffset: 1.6
3.0,2024-10-08T13:41:41.588244400,ENDE_EINER_SPUR,300,true,160,42,6,114.58031088082902,1606.4627062844745,min:1  avg:9.474576271186441  max:38,min:1  avg:42.859154929577464  max:93,min:1  avg:67.22513089005236  max:156,min:1  avg:7.578034682080925  max:118,Radius: 300 Cooldown: 10 MinOffset: 1.7000000000000002
3.0,2024-10-08T13:45:00.591672700,ENDE_EINER_SPUR,300,true,175,28,2,116.25647668393782,1568.2427763454498,min:1  avg:9.746724890829695  max:44,min:1  avg:45.50561797752809  max:96,min:1  avg:67.70666666666666  max:142,min:1  avg:6.702127659574468  max:121,Radius: 300 Cooldown: 10 MinOffset: 1.8000000000000003
3.0,2024-10-08T13:48:28.084132400,ENDE_EINER_SPUR,300,true,175,32,5,113.97409326424871,1581.4943955012272,min:1  avg:10.84070796460177  max:40,min:1  avg:44.57784431137725  max:102,min:1  avg:69.57065217391305  max:147,min:1  avg:6.53125  max:123,Radius: 300 Cooldown: 20 MinOffset: 1.4
3.0,2024-10-08T13:51:38.424544800,ENDE_EINER_SPUR,300,true,177,42,8,109.923273657289,1647.4445002623697,min:1  avg:6.8076923076923075  max:21,min:1  avg:43.202216066481995  max:88,min:1  avg:65.76266666666666  max:142,min:1  avg:6.952879581151833  max:117,Radius: 300 Cooldown: 20 MinOffset: 1.5
3.0,2024-10-08T13:54:55.085734800,ENDE_EINER_SPUR,300,true,164,45,3,115.78010471204189,1586.9372958824633,min:1  avg:10.401673640167363  max:51,min:1  avg:42.83286908077994  max:96,min:1  avg:66.8015873015873  max:151,min:1  avg:7.407821229050279  max:116,Radius: 300 Cooldown: 20 MinOffset: 1.6
3.0,2024-10-08T13:58:10.775672500,ENDE_EINER_SPUR,300,true,170,42,7,116.11436170212765,1575.8770712867233,min:1  avg:13.378504672897197  max:51,min:1  avg:40.45238095238095  max:98,min:1  avg:70.47297297297297  max:157,min:1  avg:7.064171122994653  max:117,Radius: 300 Cooldown: 20 MinOffset: 1.7000000000000002
3.0,2024-10-08T14:01:26.985803400,ENDE_EINER_SPUR,300,true,171,39,8,112.84715025906736,1553.7694428523216,min:1  avg:13.076923076923077  max:47,min:1  avg:42.5688622754491  max:95,min:1  avg:67.77211796246648  max:158,min:1  avg:7.292553191489362  max:117,Radius: 300 Cooldown: 20 MinOffset: 1.8000000000000003
3.0,2024-10-08T14:05:45.086961400,ENDE_EINER_SPUR,300,true,179,30,5,113.08461538461539,1637.4655988571442,min:1  avg:8.574561403508772  max:28,min:1  avg:43.33240997229917  max:107,min:1  avg:66.70603674540682  max:141,min:1  avg:6.689119170984456  max:117,Radius: 300 Cooldown: 30 MinOffset: 1.4
3.0,2024-10-08T14:09:21.321225900,ENDE_EINER_SPUR,300,true,166,45,7,110.39845758354755,1633.8412812849947,min:1  avg:9.55421686746988  max:34,min:1  avg:40.76815642458101  max:93,min:1  avg:64.50777202072538  max:135,min:1  avg:7.231638418079096  max:119,Radius: 300 Cooldown: 30 MinOffset: 1.5
3.0,2024-10-08T14:13:28.754988600,ENDE_EINER_SPUR,300,true,171,38,4,114.49610389610389,1633.8607240951487,min:1  avg:9.35655737704918  max:35,min:1  avg:42.11232876712329  max:90,min:1  avg:67.44680851063829  max:147,min:1  avg:6.956284153005464  max:120,Radius: 300 Cooldown: 30 MinOffset: 1.6
3.0,2024-10-08T14:18:31.059301400,ENDE_EINER_SPUR,300,true,165,40,8,112.77002583979328,1615.6152892916434,min:1  avg:9.079166666666667  max:35,min:1  avg:41.94692737430167  max:94,min:1  avg:66.43832020997375  max:157,min:1  avg:7.564971751412429  max:116,Radius: 300 Cooldown: 30 MinOffset: 1.7000000000000002
3.0,2024-10-08T14:22:51.754418600,ENDE_EINER_SPUR,300,true,167,44,8,114.28981723237598,1537.0314234536845,min:1  avg:13.075892857142858  max:55,min:1  avg:39.690265486725664  max:89,min:1  avg:71.8958904109589  max:159,min:1  avg:7.320652173913044  max:116,Radius: 300 Cooldown: 30 MinOffset: 1.8000000000000003
3.0,2024-10-08T14:26:23.710919600,ENDE_EINER_SPUR,300,true,174,38,7,113.12894736842105,1621.654606578844,min:1  avg:9.950617283950617  max:46,min:1  avg:39.27840909090909  max:95,min:1  avg:69.13477088948787  max:156,min:1  avg:6.851063829787234  max:117,Radius: 300 Cooldown: 40 MinOffset: 1.4
3.0,2024-10-08T14:30:20.887009900,ENDE_EINER_SPUR,300,true,175,39,8,114.00520833333333,1567.2336024458534,min:1  avg:11.781659388646288  max:47,min:1  avg:44.06268656716418  max:93,min:1  avg:68.11351351351351  max:167,min:1  avg:6.968085106382978  max:117,Radius: 300 Cooldown: 40 MinOffset: 1.5
3.0,2024-10-08T14:34:29.089906,ENDE_EINER_SPUR,300,true,163,43,1,121.72311827956989,1577.3917755876569,min:1  avg:13.896265560165975  max:46,min:1  avg:42.138728323699425  max:96,min:1  avg:72.39118457300276  max:164,min:1  avg:7.156424581005586  max:118,Radius: 300 Cooldown: 40 MinOffset: 1.6
3.0,2024-10-08T14:38:33.387140800,ENDE_EINER_SPUR,300,true,181,30,9,108.9325,1662.9957412285366,min:1  avg:6.186046511627907  max:26,min:1  avg:47.857971014492755  max:123,min:1  avg:62.63959390862944  max:137,min:1  avg:6.560209424083769  max:116,Radius: 300 Cooldown: 40 MinOffset: 1.7000000000000002
3.0,2024-10-08T14:42:08.457589100,ENDE_EINER_SPUR,300,true,173,31,3,114.39528795811518,1626.061496168894,min:1  avg:9.651063829787233  max:34,min:1  avg:43.16480446927374  max:93,min:1  avg:66.67647058823529  max:147,min:1  avg:6.617021276595745  max:118,Radius: 300 Cooldown: 40 MinOffset: 1.8000000000000003
3.0,2024-10-08T14:51:15.283553300,ENDE_EINER_SPUR,300,true,175,38,1,116.42635658914729,1581.1541583654603,min:1  avg:9.857142857142858  max:48,min:1  avg:45.44126074498568  max:91,min:1  avg:68.984  max:126,min:1  avg:6.748663101604278  max:118,Radius: 200 Cooldown: 10 MinOffset: 1.4
3.0,2024-10-08T14:53:54.885853700,ENDE_EINER_SPUR,300,true,170,40,4,113.02570694087403,1581.7381639561208,min:1  avg:10.482905982905983  max:51,min:1  avg:41.08757062146893  max:98,min:2  avg:67.45052083333333  max:138,min:1  avg:7.027472527472527  max:118,Radius: 200 Cooldown: 10 MinOffset: 1.5
3.0,2024-10-08T14:56:52.944027,ENDE_EINER_SPUR,300,true,177,31,7,111.64194373401534,1614.8040434814332,min:1  avg:7.517857142857143  max:30,min:1  avg:43.98255813953488  max:87,min:1  avg:67.71842105263158  max:150,min:1  avg:6.978609625668449  max:127,Radius: 200 Cooldown: 10 MinOffset: 1.6
3.0,2024-10-08T14:59:46.007855200,ENDE_EINER_SPUR,300,true,160,31,7,112.98711340206185,1598.812900971365,min:1  avg:9.758196721311476  max:38,min:1  avg:43.16524216524216  max:93,min:1  avg:65.45194805194805  max:155,min:1  avg:7.822485207100592  max:125,Radius: 200 Cooldown: 10 MinOffset: 1.7000000000000002
