vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_2.211,294,Car,FINISHED,528,822,2340.1035057826193,0,
truck_flow.135,140,Truck,NOT_SYNCHRONIZED,1059,1199,1987.1671539542272,0,
normal_2.210,293,Car,FINISHED,525,818,2329.117539774807,0,
truck_flow.132,157,Truck,FINISHED,1035,1192,2360.6345117319815,0,
truck_flow.133,156,Truck,FINISHED,1043,1199,2357.394910828545,0,
normal_0.49,139,Car,FINISHED,155,294,2342.7543339604435,0,
normal_0.48,251,Car,FINISHED,152,403,2367.8204722879887,0,
normal_0.47,263,Car,FINISHED,149,412,2343.5462344039133,0,
normal_0.46,151,Car,FINISHED,145,296,2358.081227761171,0,
normal_0.45,128,Car,FINISHED,143,271,2356.6116640401374,0,
normal_2.205,293,Car,FINISHED,513,806,2369.5264424530865,0,
truck_flow.130,157,Truck,FINISHED,1019,1176,2351.0577862962887,0,
normal_0.44,128,Car,FINISHED,138,266,2363.6351498824874,0,
normal_2.204,292,Car,FINISHED,510,802,2347.771147402252,0,
truck_flow.131,157,Truck,FINISHED,1027,1184,2360.836544499755,0,
normal_0.43,222,Car,FINISHED,137,359,2370.642330299405,0,
normal_2.203,292,Car,FINISHED,508,800,2341.1216144256596,0,
normal_0.42,128,Car,FINISHED,133,261,2364.577902844891,0,
normal_2.202,293,Car,FINISHED,505,798,2337.4151506156672,0,
normal_0.41,212,Car,FINISHED,132,344,2356.346002359561,0,
normal_2.209,292,Car,FINISHED,523,815,2364.8408733602455,0,
normal_0.40,127,Car,FINISHED,127,254,2362.0680082575,0,
normal_2.208,293,Car,FINISHED,520,813,2363.337755835493,0,
normal_2.207,293,Car,FINISHED,518,811,2357.2135201277224,0,
normal_2.206,292,Car,FINISHED,515,807,2346.0922216168115,0,
truck_flow.127,160,Truck,FINISHED,992,1152,2349.029150249788,0,
truck_flow.128,158,Truck,FINISHED,1002,1160,2363.6678897974634,0,
truck_flow.125,148,Truck,FINISHED,969,1117,2343.4058064160195,0,
truck_flow.126,150,Truck,FINISHED,979,1129,2341.581250395936,0,
normal_2.201,294,Car,FINISHED,503,797,2360.4484667888746,0,
truck_flow.123,156,Truck,FINISHED,950,1106,2347.6377948088934,0,
normal_2.200,295,Car,FINISHED,500,795,2352.9842611315757,0,
truck_flow.124,154,Truck,FINISHED,958,1112,2364.3203373275783,0,
truck_flow.121,157,Truck,FINISHED,934,1091,2346.490228332086,0,
truck_flow.122,157,Truck,FINISHED,942,1099,2358.881735586335,0,
truck_flow.129,156,Truck,FINISHED,1011,1167,2351.1576091544925,0,
normal_0.59,147,Car,FINISHED,187,334,2346.2160005822475,0,
