Version,Timestamp,Simuliertes Szenario,Steps,Flocking,Fertige Fahrzeuge,Emergency Brakes,Kollisionen,avg Zeit,avg Distanz in Metern,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,Flocking Config
3.0,2024-10-07T20:19:43.635445900,ENDE_EINER_SPUR,500,true,345,54,12,145.7330016583748,1759.2720870010298,min:1  avg:13.48409090909091  max:56,min:1  avg:61.76660988074958  max:218,min:1  avg:73.85809682804674  max:175,min:1  avg:4.745762711864407  max:117,Radius: 500 Cooldown: 90 MinOffset: 1.7
3.0,2024-10-07T20:24:56.666777800,ENDE_EINER_SPUR,500,true,351,88,10,147.5502555366269,1801.421067327827,min:1  avg:17.822843822843822  max:83,min:1  avg:59.54195804195804  max:182,min:1  avg:75.49739130434783  max:165,min:1  avg:4.732044198895028  max:121,Radius: 500 Cooldown: 90 MinOffset: 1.9
3.0,2024-10-07T20:30:06.765177600,ENDE_EINER_SPUR,500,true,360,57,18,134.8966613672496,1770.1720288222198,min:1  avg:10.025862068965518  max:56,min:1  avg:50.09703947368421  max:137,min:1  avg:77.03703703703704  max:159,min:1  avg:5.64021164021164  max:124,Radius: 400 Cooldown: 10 MinOffset: 1.1
3.0,2024-10-07T20:35:32.581585100,ENDE_EINER_SPUR,500,true,354,66,10,147.85254237288135,1774.8215807126553,min:1  avg:15.388157894736842  max:90,min:2  avg:53.6280276816609  max:177,min:1  avg:80.89897260273973  max:177,min:1  avg:5.967302452316076  max:124,Radius: 400 Cooldown: 10 MinOffset: 1.3
3.0,2024-10-07T20:40:55.000918900,ENDE_EINER_SPUR,500,true,355,78,12,141.85385878489328,1734.1434394299147,min:1  avg:13.227467811158798  max:67,min:1  avg:52.41624365482234  max:166,min:1  avg:79.27013422818791  max:171,min:1  avg:6.065217391304348  max:116,Radius: 400 Cooldown: 10 MinOffset: 1.5
3.0,2024-10-07T20:46:12.232015,ENDE_EINER_SPUR,500,true,356,67,10,147.42564102564103,1830.3991548739107,min:1  avg:15.301624129930394  max:97,min:1  avg:53.351590106007066  max:179,min:1  avg:83.19614711033275  max:183,min:1  avg:5.795698924731183  max:128,Radius: 400 Cooldown: 10 MinOffset: 1.7
3.0,2024-10-07T20:52:24.360916,ENDE_EINER_SPUR,500,true,367,58,12,143.4817880794702,1764.8781703251507,min:1  avg:13.771428571428572  max:67,min:1  avg:53.521222410865875  max:150,min:1  avg:79.39698492462311  max:181,min:1  avg:5.690288713910761  max:120,Radius: 400 Cooldown: 10 MinOffset: 1.9
3.0,2024-10-07T20:58:09.154905500,ENDE_EINER_SPUR,500,true,347,70,8,154.301393728223,1759.4087445304704,min:1  avg:18.202764976958527  max:95,min:1  avg:55.22857142857143  max:189,min:1  avg:84.8170515097691  max:192,min:1  avg:6.094182825484765  max:120,Radius: 400 Cooldown: 30 MinOffset: 1.1
3.0,2024-10-07T21:03:11.762687800,ENDE_EINER_SPUR,500,true,370,57,15,135.74721780604133,1756.5272261437124,min:1  avg:13.022421524663677  max:69,min:1  avg:53.99666666666667  max:133,min:1  avg:73.13754045307444  max:171,min:1  avg:5.797900262467191  max:116,Radius: 400 Cooldown: 30 MinOffset: 1.3
3.0,2024-10-07T21:08:34.579819900,ENDE_EINER_SPUR,500,true,358,48,6,150.65529010238907,1815.3158321565038,min:1  avg:13.834549878345499  max:64,min:1  avg:56.66959578207381  max:182,min:1  avg:83.93760831889081  max:176,min:1  avg:5.7601078167115904  max:116,Radius: 400 Cooldown: 30 MinOffset: 1.5
3.0,2024-10-07T21:39:23.840673500,ENDE_EINER_SPUR,500,true,346,85,8,145.22719734660032,1720.0161511353444,min:1  avg:15.879912663755459  max:103,min:1  avg:53.18088737201365  max:189,min:1  avg:79.8730964467005  max:180,min:1  avg:6.167613636363637  max:130,Radius: 400 Cooldown: 10 MinOffset: 1.1
3.0,2024-10-07T21:44:45.261817300,ENDE_EINER_SPUR,500,true,346,73,12,150.47395833333334,1764.3536300046308,min:1  avg:20.21527777777778  max:106,min:1  avg:51.15425531914894  max:172,min:2  avg:82.63268892794376  max:171,min:1  avg:6.204359673024523  max:116,Radius: 400 Cooldown: 10 MinOffset: 1.3
3.0,2024-10-07T21:50:29.783958400,ENDE_EINER_SPUR,500,true,353,70,17,149.3518197573657,1869.0157254773253,min:1  avg:14.836829836829837  max:68,min:1  avg:53.95795246800731  max:170,min:1  avg:85.14462081128748  max:175,min:1  avg:6.052054794520548  max:132,Radius: 400 Cooldown: 10 MinOffset: 1.5
3.0,2024-10-07T21:56:09.579462300,ENDE_EINER_SPUR,500,true,353,61,8,153.4458041958042,1814.3097422008354,min:1  avg:15.060747663551401  max:86,min:1  avg:55.75806451612903  max:181,min:1  avg:85.31858407079646  max:169,min:1  avg:6.054794520547945  max:118,Radius: 400 Cooldown: 10 MinOffset: 1.7
3.0,2024-10-07T23:24:13.132160800,ENDE_EINER_SPUR,500,true,355,51,11,148.01505016722408,1812.9541332115964,min:1  avg:14.177725118483412  max:62,min:1  avg:56.96672504378284  max:178,min:1  avg:80.98482293423271  max:184,min:1  avg:6.024657534246575  max:118,Radius: 400 Cooldown: 10 MinOffset: 1.1
3.0,2024-10-07T23:29:31.615802400,ENDE_EINER_SPUR,500,true,346,70,12,146.93311036789297,1744.2110850435934,min:1  avg:15.979955456570156  max:93,min:1  avg:53.503412969283275  max:194,min:1  avg:80.14237288135594  max:183,min:1  avg:6.446327683615819  max:134,Radius: 400 Cooldown: 10 MinOffset: 1.3
3.0,2024-10-07T23:34:47.365973200,ENDE_EINER_SPUR,500,true,369,55,10,146.502538071066,1831.0802574437696,min:1  avg:10.547344110854503  max:55,min:1  avg:58.609756097560975  max:131,min:1  avg:79.38632478632479  max:167,min:1  avg:5.603674540682415  max:117,Radius: 400 Cooldown: 10 MinOffset: 1.5
3.0,2024-10-07T23:39:42.427879,ENDE_EINER_SPUR,500,true,365,63,16,140.06158833063208,1769.99644810596,min:1  avg:11.20554272517321  max:41,min:1  avg:53.020066889632105  max:154,min:1  avg:78.6272577996716  max:161,min:1  avg:5.871657754010696  max:118,Radius: 400 Cooldown: 10 MinOffset: 1.7
3.0,2024-10-07T23:44:53.757557700,ENDE_EINER_SPUR,500,true,359,76,17,145.14691151919865,1813.3349322153847,min:1  avg:11.733485193621869  max:43,min:1  avg:51.801393728223  max:167,min:1  avg:84.12436974789917  max:171,min:1  avg:5.909090909090909  max:117,Radius: 400 Cooldown: 10 MinOffset: 1.9
